TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
f_f005414,2308080007,2,0,,물티슈;애플워치 방탄필름;애플워치 자석스트랩;애플워치 무선충전기;애플워치 케이스,N,1,
f_f005414,2308090003,2,0,,아이스아메리카노,N,1,
f_f005414,2308090005,2,0,,콘치즈;햄치즈스페셜,N,1,
f_f005414,2308090006,2,0,,노브랜드 스파클링,N,1,
f_f005414,2308090002,2,1,,벤엔제리스 아이스크림,Y,1,
f_f005414,2308080008,2,2,,망고요거트스무디L,N,1,
f_f005414,2308090003,3,1,,영화관람( 콘크리트 유토피아 ),Y,1,2
f_f005414,2308080009,4,0,,,,,
f_f005414,2308080006,5,0,,,,,
f_f005414,2308080011,5,0,,,,,
f_f005414,2308080002,7,0,,,,,
f_f005414,2308090004,7,0,,,,,
f_f005444,2308060004,1,0,,어묵,N,1,
f_f005444,2308060007,1,1,,고기;술;라면;물;과자;소시지,Y,1;2,
f_f005444,2308060004,1,2,,커피,N,1,
f_f005444,2308060006,1,2,,아이스아메리카노,N,1,
f_f005444,2308060002,2,0,,알감자;커피,N,1,
f_f005444,2308060005,2,0,,고기;술;물;햇반;과자;라면;맥주잔;소시지,N,1,
f_f005444,2308070001,2,0,,가자미(반건조),N,1,
f_f005444,2308070003,2,0,,전복;대게;갈치,N,5,
f_f005444,2308060004,2,1,,갈치;복숭아;도넛,Y,5,
f_f005444,2308060003,3,0,,자수정보트;오리배;동굴내자수정관람,Y,1,2
f_f005444,2308070002,3,1,,대왕암 출렁다리,N,5,2
f_f005444,2308060006,3,3,,MBC서머페스티벌,N,5,2
f_f005444,2308070002,4,0,,,,,
f_f005444,2308060007,4,2,,,,,
f_f005444,2308060007,5,0,,,,,
f_f005444,2308060002,5,1,,,,,
f_f005445,2308250003,1,0,,광어+우럭회;매운탕;스키다시,N,1,
f_f005445,2308260003,1,0,,대구지구,N,1,
f_f005445,2308260005,1,0,,딸기스무디,N,1,
f_f005445,2308260006,1,0,,김치찌개,N,1,
f_f005445,2308250004,2,0,,생수;얼음;햇반등 저녁식사에 풀요한 물품 /식품 구매,Y,1,
f_f005445,2308260002,2,0,,편의점에서 컵라면 및 음료 구매,N,1,
f_f005445,2308260001,2,3,,음료;돗자리;먹거리등 구매,N,1,
f_f005445,2308260004,3,0,,물놀이 및 스노쿨링,N,5,1
f_f005445,2308260001,4,0,,,,,
f_f005445,2308250002,4,1,,,,,
f_f005445,2308260002,4,1,,,,,
f_f005445,2308260004,4,1,,,,,
f_f005445,2308250002,5,0,,,,,
f_f005445,2308250007,5,0,,,,,
f_f005445,2308260001,5,1,,,,,
f_f005445,2308260002,5,2,,,,,
f_f005445,2308260004,5,2,,,,,
f_f005445,2308250007,6,3,,오대양 횟집에서 포장한 회와 매운탕 저녁식사,N,5,
f_f005449,2308060002,1,0,,옥수수라떼;아이스아메리카노,N,1,
f_f005449,2308060005,1,0,,설렁탕;막국수,Y,1,
f_f005449,2308060003,4,0,,,,,
f_f005449,2308060004,4,1,,,,,
f_f005449,2308060004,6,0,,플로깅,N,5,
f_f005449,2308060006,99,0,,,,,
f_f005501,2308150004,1,0,,전복솥밥,Y,1,
f_f005501,2308150003,2,0,,버섯;과자,N,1,
f_f005501,2308150002,2,3,,커피;음료,N,1,
f_f005501,2308150002,3,0,,활쏘기;전통놀이,N,5,1
f_f005501,2308150002,4,2,,,,,
f_f005501,2308150002,5,1,,,,,
f_f005535,2308030006,1,0,,싸이버거 세트,N,1,
f_f005535,2308030007,1,0,,황남빵 1개,N,1,
f_f005535,2308030008,1,0,,황남옥수수,N,1,
f_f005535,2308030009,1,0,,아메리카노 아이스;딸기우유 아이스,N,1,
f_f005535,2308030002,2,1,,emart24 하양점 음료 코너 아이쇼핑,N,5,
f_f005535,2308030006,2,1,,닭꼬치 핫도그 츄러스 아이쇼핑,N,5,
f_f005535,2308030006,3,2,,엑스;웨이브캐넌;파도풀 시설 이용,Y,5,2
f_f005535,2308030006,4,3,,,,,
f_f005535,2308030010,5,0,,,,,
f_f005535,2308030006,5,4,,,,,
f_f005535,2308030002,7,0,,,,,
f_f005535,2308030003,7,0,,,,,
f_f005535,2308030010,7,1,,,,,
f_f005573,2308260004,1,0,,물비빔냉면;물냉면,N,1,
f_f005573,2308260006,1,0,,블루베리 빙수,N,1,
f_f005573,2308260008,1,0,,모둠고기 3인분;콜라한병,N,1,
f_f005573,2308270003,1,0,,쿠모탄텐동 2개;콜라한병,N,1,
f_f005573,2308270006,1,0,,막창2인분 삼겹살1인분 된장찌개,N,1,
f_f005573,2308260007,3,0,,5D체험;대장경 문화 탐방;가훈쓰기체험;전시관람;기록관람;미디어아트 전시 구경,Y,1,1
f_f005573,2308270004,3,0,,행오버 연극 관람,Y,1,2
f_f005573,2308270001,3,1,,거리구경;놈놈놈이벤트는 시간관계상 관람불가,Y,1,2
f_f005573,2308260005,4,0,,,,,
f_f005573,2308270005,4,0,,,,,
f_f005573,2308260007,4,1,,,,,
f_f005573,2308260004,4,2,,,,,
f_f005573,2308270001,4,2,,,,,
f_f005573,2308270002,4,2,,,,,
f_f005573,2308260009,5,0,,,,,
f_f005573,2308260004,5,1,,,,,
f_f005573,2308260003,6,0,,화장실방문,N,5,
f_f005573,2308260009,6,1,,,Y,1,
f_f005573,2308270007,6,1,,주유소방문,N,1,
f_f005573,2308270007,7,0,,,,,
f_f005602,2308050002,1,0,,모둠회,N,2,
f_f005602,2308050006,1,0,,초코케이크;수박주스;애플민트티,N,1,
f_f005602,2308060002,1,0,,고래 아포카토,Y,1,
f_f005602,2308050003,3,0,,관람차 탑승,N,1,1
f_f005602,2308050008,3,0,,미술관 관람,N,1,2
f_f005602,2308060001,3,0,,박물관,N,1,2
f_f005602,2308050007,3,1,,한뼘사이 관람,Y,1,2
f_f005602,2308050003,4,1,,,,,
f_f005602,2308050003,5,2,,,,,
f_f005602,2308050004,7,0,,,,,
f_f005661,2309090003,1,0,,치킨;딱새우라면,Y,1,
f_f005661,2309090006,1,0,,배말칼국수;배말톳김밥,N,1,
f_f005661,2309090002,4,0,,,,,
f_f005661,2309090004,4,0,,,,,
f_f005661,2309090005,4,0,,,,,
f_f005661,2309090007,4,0,,,,,
f_f005661,2309100001,4,0,,,,,
f_f005661,2309090010,5,0,,,,,
f_f005661,2309090004,5,1,,,,,
f_f005661,2309090005,5,1,,,,,
f_f005661,2309090007,5,1,,,,,
f_f005661,2309100001,5,1,,,,,
f_f005686,2308170005,1,0,,닭강정,N,1,
f_f005686,2308170008,1,0,,고씨네동해막국수,N,1,
f_f005686,2308170011,1,0,,칵테일(데킬라선라이즈;피치트리하이볼),N,1,
f_f005686,2308170012,1,0,,물과 제로콜라,N,1,
f_f005686,2308170014,1,0,,닭가슴살;물;라면;와사비훈제삼겹,N,1,
f_f005686,2308180001,1,0,,짬뽕순두부,Y,1,
f_f005686,2308180003,1,0,,순두부 젤라또;음료수,N,1,
f_f005686,2308180006,1,0,,아이스크림 호떡,N,1,
f_f005686,2308180008,1,0,,옛날핫도그,Y,1,
f_f005686,2308180009,1,0,,불고기버거세트;모짜렐라인더버거세트,N,4,
f_f005686,2308170005,2,1,,강릉 기념품 엽서(아이쇼핑),N,5,
f_f005686,2308180006,2,2,,엽서,N,1,
f_f005686,2308180006,2,3,,강릉샌드,Y,1,
f_f005686,2308170006,3,0,,아쿠아리움 구경,Y,1,2
f_f005686,2308170007,3,0,,전시관 관람,Y,1,2
f_f005686,2308170009,4,0,,,,,
f_f005686,2308170008,4,1,,,,,
f_f005686,2308180002,4,1,,,,,
f_f005686,2308170010,5,0,,,,,
f_f005686,2308170015,5,0,,,,,
f_f005686,2308170013,5,1,,,,,
f_f005686,2308170013,6,0,,스파,N,5,
f_f005686,2308170003,7,0,,,,,
f_f005686,2308170004,7,0,,,,,
f_f005686,2308180004,7,0,,,,,
f_f005686,2308180005,7,0,,,,,
f_f005686,2308180007,7,0,,,,,
f_f005686,2308170002,7,1,,,,,
f_f005823,2308110003,1,0,,닭갈비;막국수;볶음밥,N,1,
f_f005823,2308110004,1,0,,카라멜커피;밀크티,N,1,
f_f005823,2308110007,2,0,,감자빵,N,1,
f_f005823,2308110006,3,0,,애니메이션 역사관람 및 장난감 로봇 체험,N,1,1
f_f005823,2308110005,4,0,,,,,
f_f005823,2308110004,4,1,,,,,
f_f005823,2308110005,5,1,,,,,
f_f005914,2309100004,1,0,,유부어묵우동;떡볶이,N,1,
f_f005914,2309100007,1,0,,소고기 바베큐,Y,4,
f_f005914,2309110004,1,0,,디아볼라 피자;오렌지 얼라이브;골든 메달리스트,N,1;3,
f_f005914,2309110005,1,0,,레몬청에이드;오레오푸딩;콜드브루라떼,N,1,
f_f005914,2309110002,1,2,,이동 중 편의점에서 아침식사(샌드위치;푸딩),Y,1,
f_f005914,2309100003,2,0,,시장구경;아이쇼핑,N,5,
f_f005914,2309100007,2,2,,물;얼음,N,1,
f_f005914,2309100002,3,0,,방탈출(폴아웃 프로젝트 테마;여기어때 어플 티켓 결제로 이용),Y,1,1
f_f005914,2309100005,3,0,,셀프 사진관(촬영;인화 포함),Y,1,1
f_f005914,2309110002,3,0,,해운대 해변열차탑승(미포정거장까지 이동),Y,1,1
f_f005914,2309110003,3,0,,방탈출 (호쿠스 마술사의 방 테마;여기어때 어플에서 여자친구가 결제한 티켓 이용),Y,1,1
f_f005914,2309100006,4,0,,,,,
f_f005914,2309100008,4,0,,,,,
f_f005914,2309110002,4,1,,,Y,,
f_f005914,2309100009,5,0,,,,,
f_f005914,2309110001,5,0,,,,,
f_f005914,2309100007,5,1,,,,,
f_f006004,2308240003,1,0,,햄버거와 감자튀김 그리고 콜라,N,1,
f_f006004,2308240005,1,0,,육회 비빔밥과 차돌박이 삼합,Y,1,
f_f006004,2308240006,1,0,,자두 아이스티와 샤인머스캣 아이스티,N,1,
f_f006004,2308240009,1,0,,물회와 들기름 비빔,N,1,
f_f006004,2308250001,1,0,,3단 된장 샤브샤브,Y,1,
f_f006004,2308250004,1,0,,복숭아 에이드 로마노,N,1,
f_f006004,2308240007,2,0,,옥수수수염차,N,1,
f_f006004,2308250002,3,0,,대릉원안의 묘들을 관람,N,5,2
f_f006004,2308240010,3,1,,동궁과월지 입장,N,1,2
f_f006004,2308250003,3,2,,첨성대 구경,N,5,2
f_f006004,2308240011,4,0,,,,,
f_f006004,2308240008,5,0,,,,,
f_f006004,2308240012,5,0,,,,,
f_f006004,2308240004,7,0,,,,,
f_f006004,2308250005,7,0,,,,,
f_f006004,2308250006,7,0,,,,,
f_f006004,2308250007,7,0,,,,,
f_f006004,2308240002,7,1,,,,,
f_f006006,2308200005,1,0,,부라타치즈토마토파스타;레몬에이드;초코라떼;패션후르츠에이드,N,1,
f_f006006,2308200006,1,0,,딸기라떼;밀크티,N,1,
f_f006006,2308200008,1,0,,카라미소라멘;돈코츠라멘,N,1,
f_f006006,2308200003,2,0,,아이쇼핑-악세사리;가방;엽서;컵;인테리어 용품,N,5,
f_f006006,2308200004,2,0,,엽서,Y,1,
f_f006006,2308200002,3,1,,스페인 사진작가 요시고의 사진전 [따뜻한 휴일의 기록],Y,5,2
f_f006006,2308200007,4,0,,,,,
f_f006006,2308200002,4,2,,,,,
f_f006006,2308200005,5,1,,,,,
f_f006006,2308200006,5,1,,,,,
f_f006006,2308200007,5,1,,,,,
f_f006357,2308160004,1,1,,짜장밥;짬뽕밥;군만두,N,1,
f_f006357,2308160002,3,0,,로즈와일리전 관람,Y,5,2
f_f006357,2308160003,3,0,,신라 역사관 관람,N,5,2
f_f006357,2308160004,4,0,,,,,
f_f006380,2308140003,1,0,,가정식,N,4,
f_f006380,2308140005,1,0,,돼지갈비;식사 및 주류,Y,1,
f_f006380,2308140002,3,0,,영화 관람,Y,1,2
f_f006380,2308140004,3,2,,자녀 물놀이 체험,N,5,1
f_f006380,2308140004,4,0,,,,,
f_f006380,2308140004,5,1,,,,,
f_f006481,2308190003,1,0,,숯불닭갈비;물냉면;된장소면,N,1,
f_f006481,2308200001,1,0,,막국수편육세트;막국수왕만두세트,N,1,
f_f006481,2308200003,1,0,,과일빙수,N,1,
f_f006481,2308200004,1,0,,파스타;감자치킨너겟;고등어;떡볶이;모듬튀김,N,1,
f_f006481,2308190008,1,1,,생맥주 1L 2잔,Y,1,
f_f006481,2308190004,2,0,,잠옷;티셔츠,N,5,
f_f006481,2308190005,2,0,,친구 잠옷바지 구매,N,1,
f_f006481,2308190008,3,0,,춘천여름잠페스티벌,Y,5,2
f_f006481,2308200002,3,1,,스카이워크 체험,N,1,1
f_f006481,2308200004,3,1,,레고랜드 오후권 입장 및 관람,Y,5,2
f_f006481,2308200002,4,0,,,,,
f_f006481,2308190007,5,0,,,,,
f_f006481,2308190009,5,1,,,,,
f_f006481,2308190006,6,2,,여름잠페스티벌 티켓팅,Y,5,
f_f006481,2308200004,6,2,,놀이기구 탑승,Y,5,
f_f006481,2308190002,7,0,,,,,
f_f006481,2308190006,7,0,,,,,
f_f006481,2308200005,7,0,,,,,
f_f006520,2309100006,1,0,,베르가못 우롱,N,1,
f_f006520,2309100007,1,0,,비빔막국수;물막국수(서비스);수육,N,1,
f_f006520,2309100010,1,0,,양상국 2인세트,Y,1,
f_f006520,2309110002,1,0,,묵은지 뼈해장국;뼈해장국,N,1,
f_f006520,2309110004,1,0,,코코넛 커피,N,1,
f_f006520,2309100005,1,1,,블루베리스무디,N,1,
f_f006520,2309100008,2,0,,향수;주류(양주);남성의류;테슬라,N,5,
f_f006520,2309100011,4,0,,,,,
f_f006520,2309100012,4,0,,,,,
f_f006520,2309100013,4,0,,,,,
f_f006520,2309110003,4,0,,,,,
f_f006520,2309100002,5,0,,,,,
f_f006520,2309100005,5,0,,,,,
f_f006520,2309100009,5,0,,,,,
f_f006520,2309110003,5,1,,,,,
f_f006520,2309110004,5,1,,,,,
f_f006520,2309100014,6,1,,헤어살롱 원장님과 오랜만에 재회하여 근황토크,N,5,
f_f006520,2309100003,7,0,,,,,
f_f006520,2309100004,7,0,,,,,
f_f006520,2309110005,7,0,,,,,
f_f006520,2309110006,7,0,,,,,
f_f006526,2308130005,1,0,,보리밥 정식 2인,N,1,
f_f006526,2308130006,1,0,,아이스크림 (빵빠레2개;엔초;시모나),N,1,
f_f006526,2308140003,1,0,,기본상차림 2인+고등어 직화구이,N,1,
f_f006526,2308130004,3,0,,수영장,N,1,2
f_f006526,2308140002,3,1,,회전목마;미니 헬기 놀이기구 탑승,N,1,1
f_f006526,2308130003,4,1,,,,,
f_f006526,2308130003,5,0,,,,,
f_f006526,2308130002,5,1,,,,,
f_f006605,2308190003,1,0,,우삼겹덮밥,N,1,
f_f006605,2308190001,4,0,,,,,
f_f006605,2308190002,4,0,,,,,
f_f006605,2308190004,4,0,,,,,
f_f006655,2308120003,1,0,,핫바;떡볶이;핫도그,N,1,
f_f006655,2308120008,1,0,,바베큐;밥;소주;각종 술안주(패키지가격에  모두 포함되어있었습니다),Y,4,
f_f006655,2308130002,1,0,,막국수;만두,N,1,
f_f006655,2308130001,1,1,,소주;과자,N,1,
f_f006655,2308120005,1,5,,아이스아메리카노등,N,1,
f_f006655,2308130001,2,0,,소주;과자;종이컵,Y,5,
f_f006655,2308120003,2,1,,과자,N,1,
f_f006655,2308120005,2,4,,아메리카노;오미자에이드;양파빵;피자빵,Y,1,
f_f006655,2308120006,3,1,,숙박+저녁+서핑 패키지를 구매했다. 서핑에 대한 간단한 강습을 받은 후 서핑을 진행하였다.,Y,5,2
f_f006655,2308130003,4,2,,,,,
f_f006655,2308120005,4,3,,,,,
f_f006655,2308120004,5,0,,,,,
f_f006655,2308120007,5,0,,,,,
f_f006655,2308120009,5,0,,,,,
f_f006655,2308120008,5,1,,,,,
f_f006655,2308130003,5,1,,,,,
f_f006655,2308120003,5,2,,,,,
f_f006655,2308120005,5,2,,,,,
f_f006739,2308260002,1,0,,휴게소 음식;핫바;핫도그;닭꼬치,N,1,
f_f006739,2308260006,1,0,,치킨,Y,1,
f_f006739,2308270001,1,0,,대게비빔밥;성게알비빔밥,Y,1,
f_f006739,2308270002,1,0,,커피2잔;디저트구매,Y,2,
f_f006739,2308270005,1,0,,막국수3;전병,N,1,
f_f006739,2308270003,2,0,,대게,N,1,
f_f006739,2308260005,2,1,,속초새우아저씨 튀김 구매,N,1,
f_f006739,2308270002,2,1,,선물용디저트,Y,5,
f_f006739,2308260003,5,0,,,,,
f_f006739,2308260007,5,0,,,,,
f_f006739,2308260004,5,1,,,,,
f_f006888,2308160004,1,0,,횟밥(회덮밥;매운탕),N,1,
f_f006888,2308160006,1,0,,초코 아이스크림,N,1,
f_f006888,2308160007,1,0,,아이스카페모카;아이스 헤이즐넛라떼,N,1,
f_f006888,2308160008,1,0,,꼬치어묵우동;치즈돈까스;음료수;맥반석 오징어;호두과자;아이스 아메리카노,N,1,
f_f006888,2308160005,3,0,,장생포고래박물관(과거 고래 포획관련 정보 안내);고래생태체험관(돌고래쇼 관람 및 다양한 어류 생물 관람);울산함(울산함 내부 관람),Y,1,1
f_f006888,2308160003,4,0,,,,,
f_f006895,2308300003,1,0,,순대국(특);공기밥2개,N,1,
f_f006895,2308300007,1,0,,막국수,N,1,
f_f006895,2308300008,1,0,,카푸치노;골든레몬에이드,N,1,
f_f006895,2308310003,1,0,,꿀아메리카노,N,2,
f_f006895,2308310006,1,0,,양념돼지갈비;삼겹살;된장찌개;김치말이국수;콜라,N,1,
f_f006895,2308300003,1,1,,카페라떼,N,2,
f_f006895,2308310006,1,1,,몬스터에너지드링크,N,2,
f_f006895,2308300002,1,2,,피자;떡볶이;치킨,Y,2,
f_f006895,2308300004,2,0,,폰방수팩;차세정액;와이퍼;차방향제;케이블;캔디,N,1,
f_f006895,2308300006,2,0,,휘발유,N,1,
f_f006895,2308310003,2,1,,김밥;샌드위치2개,N,1,
f_f006895,2308310005,3,0,,서핑,N,1,1
f_f006895,2308310005,3,1,,서핑,N,1,1
f_f006895,2308300009,4,0,,,,,
f_f006895,2308310004,4,0,,,,,
f_f006895,2308300005,4,1,,,,,
f_f006895,2308310002,4,1,,,,,
f_f006895,2308300002,5,1,,,,,
f_f006895,2308300008,5,1,,,,,
f_f006895,2308300008,6,2,,사진촬영,N,5,
f_f006895,2308310002,6,3,,해수욕,N,5,
f_f006895,2308310004,7,1,,,,,
f_f006926,2308260005,1,0,,봉지라면;닭꼬치;찐만두;맥주,N,4,
f_f006926,2308270003,1,0,,막국수,N,1,
f_f006926,2308270004,1,0,,아이스커피;아이스티,N,1,
f_f006926,2308270002,1,1,,감자빵;감자라떼,N,1,
f_f006926,2308260006,1,2,,돼지고기;소고기;가리비;치즈;소세지;된장찌개;소주;맥주,Y,4,
f_f006926,2308260003,2,0,,다양한 먹거리와 지역 특산품 아이쇼핑;그리고 문막휴게소를 가는길에 용인휴게소에서 기름을 주유했음.,N,1,
f_f006926,2308260004,2,0,,캠핑과 물놀이때 먹거나 사용할 물품 구입. 맥주;과자;소고기;돼지고기;쌈무;음료수;소주;봉지라면;햇반;일회용품들;조리된 닭꼬치;만두;김치;모둠 버섯;키위;된장찌개 밀키트;가글;치즈;가리비;버터;생감자등,N,1,
f_f006926,2308270001,3,1,,자연경관구경,N,5,2
f_f006926,2308260005,3,4,,다슬기 잡기 체험;물고기 잡기 체험;그늘막과 텐트설치하여 캠핑체험,N,5,1
f_f006926,2308270001,4,0,,,,,
f_f006926,2308260005,4,2,,,,,
f_f006926,2308260006,5,0,,,,,
f_f006926,2308260011,5,0,,,,,
f_f006926,2308260003,5,1,,,,,
f_f006926,2308260005,5,1,,,,,
f_f006926,2308260006,6,1,,펜션 앞에서 불을 붙여서 캠핑 활동을 했으며;취식활동이후에 장작에 불을 붙여서 불멍을 했음,Y,5,
f_f006926,2308260005,6,3,,하천에서 물놀이와 휴식과 다슬기 잡기 체험,N,5,
f_f006932,2308260005,1,0,,태국 음식 (팟타이;국수;볶음밥),N,1,
f_f006932,2308270002,1,0,,부산은 밀면으로 유명해서;물밀면/비빔밀면/만두 를 먹었습니다.,N,4,
f_f006932,2308270003,1,0,,여름하면 팥빙수! 녹차팥빙수를 먹었습니다.,N,1,
f_f006932,2308270004,1,0,,만화방에서 커피를 마셨습니다.,N,1,
f_f006932,2308260003,2,0,,부산역 내 부산샌드라는 팝업스토어 방문;부산샌드 아이쇼핑,N,5,
f_f006932,2308260006,3,0,,싸이(가수)의 흠뻑쇼라는 콘서트가 부산에서 개최되어 참가;약 5시간동안의 콘서트를 관람하였습니다.,Y,1,2
f_f006932,2308270001,3,0,,에릭요한슨이라는 유명한 사진작가의 전시가 부산에서 열린다는 소식을 SNS를 통해 접하였고;SNS의 초대권 이벤트에 당첨되어 방문하게 되었습니다. 서울전시 당시 35만여명이 관람한 전시로 유명해;문화생활을 즐기고자 방문했습니다,Y,5,2
f_f006932,2308260003,4,2,,,,,
f_f006932,2308260004,5,0,,,,,
f_f006932,2308270004,5,1,,,,,
f_f006932,2308270004,6,2,,만화방인데 뷰가 좋아서(광안리 바다뷰) 유명한 곳입니다 휴식도 취하고;만화책도 보며 광안리 뷰를 감상했습니다,N,5,
f_f006932,2308260003,7,1,,,,,
f_f007107,2308130003,1,0,,커피음료,N,1,
f_f007107,2308130006,1,0,,돈까스와 피자,N,1,
f_f007107,2308130007,1,0,,팥빙수와 블루배리요거트,N,1,
f_f007107,2308130008,1,0,,소보로슈크림빵;아몬드꿀빵;소시지빵;카스테라,N,1,
f_f007107,2308130009,1,0,,돼지갈비2인;매운돼지갈비2인;사이다1;들깨수제비1,N,1,
f_f007107,2308130006,3,1,,와인동굴;와인숙성실;하미앙와인밸리전경,N,5,2
f_f007107,2308130005,4,0,,,,,
f_f007107,2308130007,4,1,,,,,
f_f007107,2308130006,4,2,,,,,
f_f007107,2308130004,5,1,,,,,
f_f007107,2308130004,6,0,,화장실,N,5,
f_f007188,2309040002,1,0,,팥빙수,N,1,
f_f007188,2309050001,1,0,,팥빙수,N,1,
f_f007188,2309050001,3,1,,영화 촬영장  관람,N,1,2
f_f007188,2309050001,3,2,,모노레일 탑승,N,1,1
f_f007188,2309050002,5,0,,,,,
f_f007188,2309040002,5,1,,,,,
f_f007228,2308220004,1,0,,수육;물냉면;비빔냉면,N,1,
f_f007228,2308220006,1,0,,뽈살;목토시살;된장찌개;소주;맥주,N,1,
f_f007228,2308230002,1,0,,프렌치토스트;버터크림라떼;아이스아메리카노,N,1,
f_f007228,2308230004,1,0,,돼지갈비;물냉면,Y,1,
f_f007228,2308230005,1,0,,흑당버블티;바빈스빙수;아메리카노;블루베리요거트,N,1,
f_f007228,2308220007,3,1,,당구,N,1,1
f_f007228,2308220003,4,0,,,,,
f_f007228,2308230001,4,0,,,,,
f_f007228,2308220003,5,1,,,,,
f_f007234,2308280003,1,0,,자몽에이드;수플레 팬케이크;트러플 소금빵,N,1,
f_f007234,2308280007,1,0,,가지튀김;마파두부;밥;타이완 라멘,Y,1,
f_f007234,2308290001,1,0,,로제치킨파이;고구마치즈파이;에비앙,Y,1,
f_f007234,2308290005,1,0,,아이스 아메리카노;패션 후르츠 에이드;옥수수 케이크,N,1,
f_f007234,2308290006,1,0,,이재모 크러스트,N,1,
f_f007234,2308280002,2,0,,요시고 필름 스티커;요시고 우표,Y,1,
f_f007234,2308280004,2,0,,아이쇼핑 (키링;목걸이;인형;가방),N,5,
f_f007234,2308280005,2,0,,최고심 키링;최고심 부적 2개,N,1,
f_f007234,2308290002,2,0,,아이쇼핑 (강아지 옷;강아지 키링;강아지 목줄),N,5,
f_f007234,2308290003,2,0,,아이쇼핑 (인형;피규어;옛날과자),N,5,
f_f007234,2308290004,2,0,,시오 베이글;초당콘버터크림,N,1,
f_f007234,2308280002,3,1,,요시고 사진전에서 순서대로 전시 그림을 감상함,Y,1,2
f_f007234,2308280008,4,0,,,,,
f_f007234,2308280009,4,1,,,,,
f_f007234,2308280006,5,0,,,,,
f_f007234,2308280008,5,1,,,,,
f_f007234,2308280010,5,1,,,,,
f_f007234,2308290008,7,0,,,,,
f_f007234,2308290007,7,1,,,,,
f_f007260,2308200002,1,0,,토스트. 커피 테이크 아웃,Y,1,
f_f007260,2308200003,1,0,,짬뽕순두부,Y,1,
f_f007260,2308200005,1,0,,젤라또도넛,N,1,
f_f007260,2308200006,1,0,,음료(아메리카노;자두에이드),N,1,
f_f007260,2308200007,1,0,,꽈배기,N,1,
f_f007260,2308200008,1,0,,들기름막국수;회막국수;수육,N,1,
f_f007260,2308200011,1,0,,감자크림탕수육 테이크아웃,N,1,
f_f007260,2308210001,1,0,,물회,Y,1,
f_f007260,2308210002,1,0,,바우커피,N,1,
f_f007260,2308210004,1,0,,순두부 젤라또,N,1,
f_f007260,2308210007,1,0,,꼬막무침;육사시미,N,1,
f_f007260,2308200011,1,1,,카페 테이크아웃 - 초코라떼;키위주스,Y,2,
f_f007260,2308200007,1,4,,인절미빙수,N,1,
f_f007260,2308200010,2,0,,오징어순대,N,1,
f_f007260,2308210006,2,0,,키링 - 13;000원,N,1,
f_f007260,2308210009,2,0,,팝콘 (이전방문지에서 이동중구매),N,1,
f_f007260,2308200007,2,1,,아이쇼핑 (소품샵 구경 - 관광지 기념품(강릉 엽서;마그넷 등);키링;헤어핀 같은 잡화류,N,5,
f_f007260,2308210008,2,1,,만석닭강정,N,1,
f_f007260,2308200010,2,2,,아이쇼핑 - 오란다 소품샵,N,5,
f_f007260,2308200012,2,2,,술(이전방문지에서 이동중 편의점),N,1,
f_f007260,2308210008,2,2,,커피콩빵,N,1,
f_f007260,2308210006,3,1,,크래프트링 만들기 체험 - 40;000원 / (일행은 컨디션 난조로 휴식),Y,5,1
f_f007260,2308200004,4,0,,,,,
f_f007260,2308200010,4,1,,,,,
f_f007260,2308210003,4,1,,,,,
f_f007260,2308210005,4,1,,,,,
f_f007260,2308200007,4,2,,,,,
f_f007260,2308200009,5,0,,,,,
f_f007260,2308200012,5,0,,,,,
f_f007260,2308200006,5,1,,,,,
f_f007260,2308200002,5,2,,,,,
f_f007260,2308200007,5,3,,,,,
f_f007260,2308210009,5,3,,,,,
f_f007260,2308200004,6,1,,사진촬영,N,5,
f_f007260,2308200006,6,2,,SNS 업로드 사진 촬영,N,5,
f_f007260,2308210009,6,2,,화장실 방문 ( 휴게소 급하게 화장실 방문한거라 사진이 없어 관계 없는 사진으로 대체합니다),N,5,
f_f007508,2308290002,1,0,,떡볶이;오뎅;옥수수수염차,N,1,
f_f007508,2308300001,1,1,,모듬곱창;술,N,1,
f_f007508,2308290003,2,0,,회,N,1,
f_f007508,2308290005,2,0,,고기;과자;술;라면;음료;물;과일,N,1,
f_f007508,2308290002,3,1,,워터파크 체험 (놀이기구 체험;유스풀;파도풀;온천 등),Y,5,1
f_f007508,2308290008,4,0,,,,,
f_f007508,2308290005,5,1,,,,,
f_f007508,2308290008,5,1,,,,,
f_f007508,2308300001,7,0,,,,,
f_f007571,2308180010,1,0,,원조짬순,Y,1,
f_f007571,2308180011,1,0,,아이스 아메리카노;복숭아 요거트 젤라또,N,1,
f_f007571,2308180014,1,0,,영양솥밥정식;오징어먹물솥밥정식,N,1,
f_f007571,2308190003,1,0,,아이스 아메리카노 2잔;소금빵;먹물 치아바타,N,1,
f_f007571,2308190005,1,0,,메밀김밥필무렵;포파누들,Y,1,
f_f007571,2308180009,1,1,,강냉이 아이스크림;옥수수 커피 아이스,Y,1,
f_f007571,2308190005,1,2,,아이스 아메리카노;감자칩(이네센스),N,1,
f_f007571,2308180004,2,0,,특산물,Y,5,
f_f007571,2308180006,2,0,,명품커피빵,N,1,
f_f007571,2308180002,2,1,,맥주;안주;과자,N,1,
