TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
f_f001026,2305260003,,2305260003,,2023-05-26 18:30,1,
f_f001026,2305270001,,2305270001,,2023-05-27 11:30,1,
f_f001026,2305270002,,2305270002,,2023-05-27 13:00,1,
f_f001026,2305270003,,2305270003,,2023-05-27 16:30,1,
f_f001026,2305270004,,2305270004,,2023-05-27 18:00,15,
f_f001026,2305270005,,2305270005,,2023-05-27 23:00,1,
f_f001026,2305280001,,2305280001,,2023-05-28 01:00,1,
f_f001026,2305280002,,2305280002,,2023-05-28 14:30,15,
f_f001026,2305280003,,2305280003,,2023-05-28 16:30,1,
f_f001026,2305280004,,2305280004,,2023-05-28 18:30,1,
f_f001026,2305290001,,2305290001,,2023-05-29 10:00,1,
f_f001026,2305290002,,2305290002,,2023-05-29 10:30,15,
f_f001026,2305290003,,2305290003,,2023-05-29 13:30,1,
f_f001026,2305290004,,2305290004,,2023-05-29 15:00,1,
f_f001026,2305290005,,2305290005,,2023-05-29 15:30,15,
f_f001026,2305290006,,2305290006,,2023-05-29 16:00,15,
f_f001026,2305290007,,2305290007,,2023-05-29 16:30,15,
f_f001026,2305290008,,2305290008,,2023-05-29 19:30,1,
f_f001059,2305210001,2305210001,,2023-05-21 09:00,,,
f_f001059,2305210002,,2305210002,,2023-05-21 09:30,1,
f_f001059,2305210003,,2305210003,,2023-05-21 15:30,1,
f_f001059,2305210004,,2305210004,,2023-05-21 10:30,1,
f_f001059,2305210005,,2305210005,,2023-05-21 11:30,1,
f_f001059,2305210006,,2305210006,,2023-05-21 13:00,1,
f_f001074,2306050001,2306050001,,2023-06-05 14:00,,,
f_f001074,2306050002,,2306050002,,2023-06-05 15:00,1,
f_f001074,2306050003,,2306050003,,2023-06-05 16:00,1,
f_f001074,2306050004,,2306050004,,2023-06-05 16:30,15,
f_f001074,2306050005,,2306050005,,2023-06-05 17:00,15,
f_f001074,2306050006,,2306050006,,2023-06-05 17:30,15,
f_f001074,2306050007,,2306050007,,2023-06-05 18:00,15,
f_f001074,2306050008,,2306050008,,2023-06-05 19:30,15,
f_f001074,2306050009,,2306050009,,2023-06-05 20:30,1,
f_f001074,2306050010,,2306050010,,2023-06-05 22:00,1,
f_f001074,2306060001,,2306060001,,2023-06-06 12:00,1,
f_f001074,2306060002,,2306060002,,2023-06-06 13:00,1,
f_f001074,2306060003,,2306060003,,2023-06-06 14:30,1,
f_f001074,2306060004,,2306060004,,2023-06-06 16:00,1,
f_f001074,2306060005,,2306060005,,2023-06-06 18:30,1,
f_f001074,2306060006,,2306060006,,2023-06-06 19:00,1,
f_f001074,2306060007,,2306060007,,2023-06-06 19:30,1,
f_f001074,2306060008,,2306060008,,2023-06-06 20:30,1,
f_f001074,2306060009,,2306060009,,2023-06-06 22:00,1,
f_f001074,2306070001,,2306070001,,2023-06-07 11:30,1,
f_f001074,2306070002,,2306070002,,2023-06-07 12:30,1,
f_f001074,2306070003,,2306070003,,2023-06-07 14:30,1,
f_f001074,2306070004,,2306070004,,2023-06-07 13:30,1,
f_f001081,2305220001,2305220001,,2023-05-22 09:00,,,
f_f001081,2305220002,,2305220002,,2023-05-22 19:00,1,
f_f001081,2305220003,,2305220003,,2023-05-22 11:00,1,
f_f001081,2305220004,,2305220004,,2023-05-22 12:00,1,15
f_f001081,2305220005,,2305220005,,2023-05-22 13:00,1,
f_f001081,2305220006,,2305220006,,2023-05-22 14:00,1,15
f_f001081,2305220007,,2305220007,,2023-05-22 14:30,15,
f_f001081,2305220008,,2305220008,,2023-05-22 16:00,1,15
f_f001081,2305220009,,2305220009,,2023-05-22 17:00,15,
f_f001081,2305220010,,2305220010,,2023-05-22 18:00,1,
f_f001081,2305230001,,2305230001,,2023-05-23 19:00,1,
f_f001081,2305230002,,2305230002,,2023-05-23 09:30,1,
f_f001081,2305230003,,2305230003,,2023-05-23 10:00,1,
f_f001081,2305230004,,2305230004,,2023-05-23 11:30,1,
f_f001081,2305230005,,2305230005,,2023-05-23 10:30,1,
f_f001081,2305230006,,2305230006,,2023-05-23 13:30,1,
f_f001081,2305230007,,2305230007,,2023-05-23 15:30,15,
f_f001081,2305230008,,2305230008,,2023-05-23 18:00,1,
f_f001081,2305240001,,2305240001,,2023-05-24 17:00,1,
f_f001081,2305240002,,2305240002,,2023-05-24 10:00,1,
f_f001081,2305240003,,2305240003,,2023-05-24 12:00,1,
f_f001081,2305240004,,2305240004,,2023-05-24 13:30,1,
f_f001092,2306020001,2306020001,,2023-06-02 17:30,,,
f_f001092,2306020005,,2306020005,,2023-06-02 18:30,1,
f_f001092,2306030001,,2306030001,,2023-06-03 09:30,1,
f_f001092,2306030002,,2306030002,,2023-06-03 15:30,1,
f_f001092,2306030003,,2306030003,,2023-06-03 16:30,1,
f_f001092,2306030004,,2306030004,,2023-06-03 19:00,15,
f_f001092,2306030005,,2306030005,,2023-06-03 16:30,1,
f_f001092,2306040001,,2306040001,,2023-06-04 10:00,1,
f_f001092,2306040002,,2306040002,,2023-06-04 11:00,1,
f_f001092,2306040003,,2306040003,,2023-06-04 14:00,1,
f_f001092,2306040004,,2306040004,,2023-06-04 20:00,1,
f_f001112,2306030001,2306030001,,2023-06-03 13:00,,,
f_f001112,2306030002,,2306030002,,2023-06-03 13:00,4,
f_f001112,2306030003,,2306030003,,2023-06-03 16:00,7,
f_f001112,2306030004,,2306030004,,2023-06-03 16:00,13,
f_f001112,2306030005,,2306030005,,2023-06-03 16:30,15,
f_f001112,2306030006,,2306030006,,2023-06-03 17:00,15,
f_f001112,2306030007,,2306030007,,2023-06-03 18:00,15,
f_f001112,2306030008,,2306030008,,2023-06-03 19:00,15,
f_f001112,2306030009,,2306030009,,2023-06-03 20:30,15,
f_f001112,2306040001,,2306040001,,2023-06-04 11:30,5,
f_f001112,2306040002,,2306040002,,2023-06-04 13:30,5,
f_f001112,2306040003,,2306040003,,2023-06-04 19:00,5,
f_f001112,2306040004,,2306040004,,2023-06-04 21:00,15,
f_f001112,2306040005,,2306040005,,2023-06-04 22:00,15,
f_f001112,2306050001,,2306050001,,2023-06-05 10:00,15,
f_f001112,2306050002,,2306050002,,2023-06-05 11:00,5,
f_f001112,2306050003,,2306050003,,2023-06-05 18:00,5,
f_f001112,2306050004,,2306050004,,2023-06-05 20:00,15,
f_f001112,2306050005,,2306050005,,2023-06-05 22:00,4,
f_f001112,2306060001,,2306060001,,2023-06-06 12:00,15,
f_f001112,2306060002,,2306060002,,2023-06-06 17:30,4,
f_f001112,2306060003,,2306060003,,2023-06-06 14:00,5,
f_f001112,2306060004,,2306060004,,2023-06-06 17:00,7,
f_f001116,2305260001,2305260001,,2023-05-26 13:30,,,
f_f001116,2305260002,,2305260002,,2023-05-26 14:00,5,
f_f001116,2305260003,,2305260003,,2023-05-26 16:30,6,
f_f001116,2305260004,,2305260004,,2023-05-26 17:30,4,
f_f001116,2305260006,,2305260006,,2023-05-26 19:30,3,
f_f001116,2305270001,,2305270001,,2023-05-27 00:00,3,
f_f001116,2305280001,,2305280001,,2023-05-28 13:00,1,
f_f001116,2305280002,,2305280002,,2023-05-28 14:00,1,
f_f001116,2305280003,,2305280003,,2023-05-28 20:30,1,
f_f001116,2305280004,,2305280004,,2023-05-28 19:00,1,
f_f001116,2305290001,,2305290001,,2023-05-29 21:00,1,
f_f001116,2305290002,,2305290002,,2023-05-29 23:30,4,
f_f001116,2305290003,,2305290003,,2023-05-29 23:00,6,
f_f001117,2305260001,2305260001,,2023-05-26 19:30,,,
f_f001117,2305260002,,2305260002,,2023-05-26 20:00,1,
f_f001117,2305260003,,2305260003,,2023-05-26 23:30,1,
f_f001117,2305270001,,2305270001,,2023-05-27 01:00,1,
f_f001117,2305270002,,2305270002,,2023-05-27 01:30,1,
f_f001117,2305270003,,2305270003,,2023-05-27 10:00,1,
f_f001117,2305270004,,2305270004,,2023-05-27 12:00,1,1
f_f001117,2305270005,,2305270005,,2023-05-27 13:00,1,1
f_f001117,2305270006,,2305270006,,2023-05-27 13:30,1,1
f_f001117,2305270007,,2305270007,,2023-05-27 23:00,1,
f_f001117,2305280001,,2305280001,,2023-05-28 01:00,1,1
f_f001117,2305280002,,2305280002,,2023-05-28 06:30,1,
f_f001117,2305280003,,2305280003,,2023-05-28 23:00,1,
f_f001124,2305250001,2305250001,,2023-05-25 09:30,,,
f_f001124,2305250002,,2305250002,,2023-05-25 10:00,1,
f_f001124,2305250003,,2305250003,,2023-05-25 12:30,1,
f_f001124,2305250004,,2305250004,,2023-05-25 13:30,1,
f_f001124,2305250005,,2305250005,,2023-05-25 14:00,1,
f_f001124,2305250006,,2305250006,,2023-05-25 15:30,1,
f_f001124,2305250007,,2305250007,,2023-05-25 18:30,1,
f_f001124,2305250008,,2305250008,,2023-05-25 19:30,1,
f_f001124,2305260001,,2305260001,,2023-05-26 19:00,1,
f_f001124,2305260002,,2305260002,,2023-05-26 09:30,1,
f_f001124,2305260003,,2305260003,,2023-05-26 10:30,1,
f_f001131,2306040001,2306040001,,2023-06-04 10:30,,,
f_f001131,2306040002,,2306040002,,2023-06-04 16:00,1,1
f_f001131,2306040003,,2306040003,,2023-06-04 12:30,1,1
f_f001131,2306040004,,2306040004,,2023-06-04 13:00,1,1
f_f001131,2306040005,,2306040005,,2023-06-04 03:00,1,1
f_f001131,2306050001,,2306050001,,2023-06-05 09:30,1,1
f_f001131,2306050002,,2306050002,,2023-06-05 12:00,1,1
f_f001131,2306050003,,2306050003,,2023-06-05 15:00,1,1
f_f001131,2306050004,,2306050004,,2023-06-05 16:30,1,1
f_f001131,2306050005,,2306050005,,2023-06-05 17:00,1,1
f_f001131,2306050006,,2306050006,,2023-06-05 18:00,1,1
f_f001131,2306050007,,2306050007,,2023-06-05 19:00,1,1
f_f001131,2306060001,,2306060001,,2023-06-06 11:00,1,1
f_f001131,2306060002,,2306060002,,2023-06-06 12:30,1,1
f_f001131,2306060003,,2306060003,,2023-06-06 15:00,1,1
f_f001134,2305270001,2305270001,,2023-05-27 07:00,,,
f_f001134,2305270002,,2305270002,,2023-05-27 09:00,1,
f_f001134,2305270003,,2305270003,,2023-05-27 01:00,1,
f_f001134,2305270004,,2305270004,,2023-05-27 14:00,1,
f_f001134,2305270005,,2305270005,,2023-05-27 15:00,1,
f_f001134,2305270008,,2305270008,,2023-05-27 18:00,1,
f_f001134,2305280001,,2305280001,,2023-05-28 10:00,1,
f_f001134,2305280002,,2305280002,,2023-05-28 12:00,1,
f_f001134,2305280003,,2305280003,,2023-05-28 16:00,1,
f_f001181,2306020001,2306020001,,2023-06-02 21:00,,,
f_f001181,2306020002,,2306020002,,2023-06-02 22:30,1,
f_f001181,2306020003,,2306020003,,2023-06-02 23:00,1,
f_f001181,2306030001,,2306030001,,2023-06-03 11:00,15,
f_f001181,2306030002,,2306030002,,2023-06-03 11:30,15,
f_f001181,2306030003,,2306030003,,2023-06-03 16:00,1,
f_f001181,2306030004,,2306030004,,2023-06-03 17:00,1,
f_f001181,2306030005,,2306030005,,2023-06-03 18:30,1,
f_f001181,2306030006,,2306030006,,2023-06-03 20:00,1,
f_f001181,2306040001,,2306040001,,2023-06-04 14:30,1,
f_f001181,2306040002,,2306040002,,2023-06-04 11:00,15,
f_f001184,2306020001,2306020001,,2023-06-02 08:00,,,
f_f001184,2306020002,,2306020002,,2023-06-02 09:30,1,
f_f001184,2306020003,,2306020003,,2023-06-02 13:00,1,
f_f001184,2306020004,,2306020004,,2023-06-02 15:00,1,
f_f001184,2306020005,,2306020005,,2023-06-02 03:30,15,
f_f001184,2306020006,,2306020006,,2023-06-02 04:00,1,
f_f001184,2306020007,,2306020007,,2023-06-02 05:30,1,
f_f001184,2306020008,,2306020008,,2023-06-02 08:00,1,
f_f001184,2306020009,,2306020009,,2023-06-02 09:00,15,
f_f001184,2306020010,,2306020010,,2023-06-02 10:30,1,
f_f001184,2306020011,,2306020011,,2023-06-02 23:30,1,
f_f001184,2306020012,,2306020012,,2023-06-02 00:00,1,
f_f001184,2306030001,,2306030001,,2023-06-03 12:00,1,
f_f001184,2306030002,,2306030002,,2023-06-03 13:30,1,
f_f001184,2306030003,,2306030003,,2023-06-03 16:00,1,
f_f001184,2306030004,,2306030004,,2023-06-03 17:30,1,
f_f001184,2306030005,,2306030005,,2023-06-03 18:30,1,
f_f001184,2306030006,,2306030006,,2023-06-03 19:30,1,
f_f001184,2306040001,,2306040001,,2023-06-04 11:30,1,
f_f001184,2306040002,,2306040002,,2023-06-04 13:30,1,
f_f001184,2306040003,,2306040003,,2023-06-04 15:30,1,
f_f001184,2306040004,,2306040004,,2023-06-04 17:00,1,
f_f001184,2306040005,,2306040005,,2023-06-04 19:00,1,
f_f001184,2306040006,,2306040006,,2023-06-04 21:00,1,
f_f001184,2306040007,,2306040007,,2023-06-04 21:30,1,
f_f001184,2306050001,,2306050001,,2023-06-05 14:30,1,
f_f001184,2306050002,,2306050002,,2023-06-05 18:30,1,
f_f001226,2305270001,2305270001,,2023-05-27 06:30,,,
f_f001226,2305270002,,2305270002,,2023-05-27 08:30,1,
f_f001226,2305270003,,2305270003,,2023-05-27 12:30,1,
f_f001226,2305270004,,2305270004,,2023-05-27 13:00,1,
f_f001226,2305270005,,2305270005,,2023-05-27 14:00,1,
f_f001226,2305270006,,2305270006,,2023-05-27 16:00,1,
f_f001226,2305270007,,2305270007,,2023-05-27 17:30,1,
f_f001226,2305270008,,2305270008,,2023-05-27 18:00,15,
f_f001226,2305270009,,2305270009,,2023-05-27 19:30,15,
f_f001226,2305280001,,2305280001,,2023-05-28 10:00,1,
f_f001226,2305280002,,2305280002,,2023-05-28 10:30,1,
f_f001226,2305280003,,2305280003,,2023-05-28 12:00,1,
f_f001226,2305280004,,2305280004,,2023-05-28 14:00,1,
f_f001226,2305280005,,2305280005,,2023-05-28 14:30,1,
f_f001226,2305280006,,2305280006,,2023-05-28 15:30,1,
f_f001226,2305280007,,2305280007,,2023-05-28 16:00,1,
f_f001226,2305280008,,2305280008,,2023-05-28 16:30,1,
f_f001226,2305280009,,2305280009,,2023-05-28 17:00,1,
f_f001226,2305280010,,2305280010,,2023-05-28 18:00,1,
f_f001226,2305280011,,2305280011,,2023-05-28 18:30,1,
f_f001226,2305290001,,2305290001,,2023-05-29 10:00,1,
f_f001226,2305290002,,2305290002,,2023-05-29 11:30,1,
f_f001226,2305290003,,2305290003,,2023-05-29 12:00,1,
f_f001226,2305290004,,2305290004,,2023-05-29 14:30,1,
f_f001226,2305290005,,2305290005,,2023-05-29 15:00,1,
f_f001226,2305290006,,2305290006,,2023-05-29 17:00,1,
f_f001226,2305290007,,2305290007,,2023-05-29 21:00,1,
f_f001233,2305270001,2305270001,,2023-05-27 07:00,,,
f_f001233,2305270002,,2305270002,,2023-05-27 11:30,1,1
f_f001233,2305270003,,2305270003,,2023-05-27 13:00,1,1
f_f001233,2305270004,,2305270004,,2023-05-27 14:00,1,1
f_f001233,2305270005,,2305270005,,2023-05-27 15:00,1,1
f_f001233,2305270006,,2305270006,,2023-05-27 16:00,1,1
f_f001233,2305280001,,2305280001,,2023-05-28 10:00,1,1
f_f001233,2305280002,,2305280002,,2023-05-28 12:00,1,1
f_f001233,2305280003,,2305280003,,2023-05-28 14:00,1,1
f_f001233,2305280004,,2305280004,,2023-05-28 17:00,1,1
f_f001233,2305280005,,2305280005,,2023-05-28 21:00,1,1
f_f001233,2305290001,,2305290001,,2023-05-29 12:00,1,1
f_f001233,2305290002,,2305290002,,2023-05-29 14:00,1,1
f_f001233,2305290003,,2305290003,,2023-05-29 16:00,1,1
f_f001245,2305270001,2305270001,,2023-05-27 08:00,,,
f_f001245,2305270002,,2305270002,,2023-05-27 09:00,1,
f_f001245,2305270003,,2305270003,,2023-05-27 11:00,9,
f_f001245,2305270004,,2305270004,,2023-05-27 11:30,2,
f_f001245,2305270005,,2305270005,,2023-05-27 13:00,2,
f_f001245,2305270006,,2305270006,,2023-05-27 14:00,2,
f_f001245,2305270007,,2305270007,,2023-05-27 15:00,15,
f_f001245,2305270008,,2305270008,,2023-05-27 18:00,2,
f_f001245,2305270009,,2305270009,,2023-05-27 19:30,15,
f_f001245,2305270010,,2305270010,,2023-05-27 21:00,2,
f_f001245,2305270011,,2305270011,,2023-05-27 18:30,15,
f_f001245,2305270012,,2305270012,,2023-05-27 18:30,15,
f_f001245,2305270013,,2305270013,,2023-05-27 23:00,2,
f_f001245,2305280001,,2305280001,,2023-05-28 13:00,2,
f_f001245,2305280003,,2305280003,,2023-05-28 14:30,15,
f_f001245,2305280004,,2305280004,,2023-05-28 14:00,2,15
f_f001245,2305280005,,2305280005,,2023-05-28 17:30,15,
f_f001245,2305290001,,2305290001,,2023-05-29 13:00,2,
f_f001245,2305290002,,2305290002,,2023-05-29 13:30,2,
f_f001245,2305290003,,2305290003,,2023-05-29 15:30,2,4
f_f001245,2305290004,,2305290004,,2023-05-29 22:00,12,4
f_f001321,2305270001,2305270001,,2023-05-27 07:30,,,
f_f001321,2305270002,,2305270002,,2023-05-27 11:30,1,
f_f001321,2305270003,,2305270003,,2023-05-27 13:30,1,
f_f001321,2305270004,,2305270004,,2023-05-27 16:00,1,
f_f001321,2305270005,,2305270005,,2023-05-27 21:00,1,
f_f001321,2305270006,,2305270006,,2023-05-27 18:30,15,
f_f001321,2305270007,,2305270007,,2023-05-27 08:30,15,
f_f001321,2305280001,,2305280001,,2023-05-28 22:00,15,
f_f001321,2305280002,,2305280002,,2023-05-28 14:30,1,
f_f001321,2305280003,,2305280003,,2023-05-28 19:30,1,
f_f001321,2305280004,,2305280004,,2023-05-28 11:30,1,
f_f001336,2305260001,2305260001,,2023-05-26 11:00,,,
f_f001336,2305260002,,2305260002,,2023-05-26 11:30,1,
f_f001336,2305260003,,2305260003,,2023-05-26 12:00,15,
f_f001336,2305260004,,2305260004,,2023-05-26 16:00,8,
f_f001336,2305260005,,2305260005,,2023-05-26 20:30,15,
f_f001336,2305260006,,2305260006,,2023-05-26 17:30,15,
f_f001336,2305260007,,2305260007,,2023-05-26 19:00,15,
f_f001336,2305270001,,2305270001,,2023-05-27 11:30,15,
f_f001336,2305270002,,2305270002,,2023-05-27 14:30,13,
f_f001336,2305270003,,2305270003,,2023-05-27 18:00,15,
f_f001336,2305270004,,2305270004,,2023-05-27 21:00,13,
f_f001336,2305280001,,2305280001,,2023-05-28 12:30,15,
f_f001336,2305280002,,2305280002,,2023-05-28 13:30,15,
f_f001336,2305280003,,2305280003,,2023-05-28 15:00,15,
f_f001336,2305280004,,2305280004,,2023-05-28 16:30,15,
f_f001336,2305280005,,2305280005,,2023-05-28 18:00,15,
f_f001336,2305280006,,2305280006,,2023-05-28 19:30,15,
f_f001336,2305280007,,2305280007,,2023-05-28 21:00,15,
f_f001336,2305290001,,2305290001,,2023-05-29 12:30,15,
f_f001336,2305290002,,2305290002,,2023-05-29 16:30,8,
f_f001336,2305290003,,2305290003,,2023-05-29 18:00,13,15
f_f001336,2305290004,,2305290004,,2023-05-29 18:30,1,
f_f001363,2306020001,2306020001,,2023-06-02 02:30,,,
f_f001363,2306020002,,2306020002,,2023-06-02 05:00,1,
f_f001363,2306020003,,2306020003,,2023-06-02 05:30,15,
f_f001363,2306020004,,2306020004,,2023-06-02 19:00,15,
f_f001363,2306020005,,2306020005,,2023-06-02 20:30,15,
f_f001363,2306020006,,2306020006,,2023-06-02 22:00,15,
f_f001363,2306030001,,2306030001,,2023-06-03 10:00,15,
f_f001363,2306030002,,2306030002,,2023-06-03 11:00,1,
f_f001363,2306030003,,2306030003,,2023-06-03 12:30,15,
f_f001363,2306030004,,2306030004,,2023-06-03 13:30,1,
f_f001363,2306030005,,2306030005,,2023-06-03 15:00,15,
f_f001363,2306030006,,2306030006,,2023-06-03 17:00,15,
f_f001363,2306030007,,2306030007,,2023-06-03 19:00,15,
f_f001363,2306030008,,2306030008,,2023-06-03 22:00,15,
f_f001363,2306040001,,2306040001,,2023-06-04 09:30,1,
f_f001363,2306040002,,2306040002,,2023-06-04 10:30,15,
f_f001363,2306040003,,2306040003,,2023-06-04 12:00,1,
f_f001363,2306040004,,2306040004,,2023-06-04 17:30,1,
f_f001380,2306030001,2306030001,,2023-06-03 14:00,,,
f_f001380,2306030002,,2306030002,,2023-06-03 15:30,1,1
f_f001380,2306030003,,2306030003,,2023-06-03 16:30,1,1
f_f001380,2306030004,,2306030004,,2023-06-03 18:00,1,1
f_f001380,2306030005,,2306030005,,2023-06-03 19:30,1,1
f_f001380,2306040001,,2306040001,,2023-06-04 10:30,1,1
f_f001380,2306040002,,2306040002,,2023-06-04 13:00,1,1
f_f001380,2306040003,,2306040003,,2023-06-04 14:00,1,1
f_f001380,2306040004,,2306040004,,2023-06-04 15:00,1,1
f_f001380,2306040005,,2306040005,,2023-06-04 16:00,1,1
f_f001380,2306040006,,2306040006,,2023-06-04 18:00,1,1
f_f001380,2306050001,,2306050001,,2023-06-05 10:00,1,1
f_f001380,2306050002,,2306050002,,2023-06-05 18:00,1,1
f_f001380,2306060001,,2306060001,,2023-06-06 19:30,1,1
f_f001408,2306040001,2306040001,,2023-06-04 07:30,,,
f_f001408,2306040002,,2306040002,,2023-06-04 08:00,1,
f_f001408,2306040003,,2306040003,,2023-06-04 09:30,1,
f_f001408,2306040004,,2306040004,,2023-06-04 11:30,1,
f_f001408,2306040005,,2306040005,,2023-06-04 01:00,15,
f_f001408,2306040006,,2306040006,,2023-06-04 02:30,1,
f_f001408,2306040007,,2306040007,,2023-06-04 20:00,1,
f_f001412,2306030001,2306030001,,2023-06-03 13:00,,,
f_f001412,2306030002,,2306030002,,2023-06-03 15:00,1,
f_f001412,2306040001,,2306040001,,2023-06-04 11:00,1,
f_f001412,2306040002,,2306040002,,2023-06-04 12:30,1,15
f_f001412,2306040003,,2306040003,,2023-06-04 16:00,1,
f_f001412,2306040004,,2306040004,,2023-06-04 18:00,1,15
f_f001412,2306040005,,2306040005,,2023-06-04 07:30,1,
f_f001421,2305270001,2305270001,,2023-05-27 17:30,,,
f_f001421,2305270002,,2305270002,,2023-05-27 19:00,13,
f_f001421,2305270003,,2305270003,,2023-05-27 21:00,1,
f_f001421,2305270004,,2305270004,,2023-05-27 11:30,1,
f_f001421,2305280001,,2305280001,,2023-05-28 11:30,1,
f_f001421,2305280002,,2305280002,,2023-05-28 12:00,1,
f_f001421,2305280003,,2305280003,,2023-05-28 13:30,1,
f_f001421,2305280004,,2305280004,,2023-05-28 14:30,1,
f_f001421,2305280005,,2305280005,,2023-05-28 16:00,1,
f_f001421,2305280006,,2305280006,,2023-05-28 17:30,1,
f_f001421,2305280007,,2305280007,,2023-05-28 19:30,1,
f_f001440,2305250001,2305250001,,2023-05-25 10:00,,,
f_f001440,2305250002,,2305250002,,2023-05-25 13:00,1,
f_f001440,2305250003,,2305250003,,2023-05-25 14:00,1,
f_f001440,2305250004,,2305250004,,2023-05-25 17:00,1,
f_f001440,2305250005,,2305250005,,2023-05-25 19:00,1,
f_f001440,2305250006,,2305250006,,2023-05-25 20:00,1,
f_f001440,2305250013,,2305250013,,2023-05-25 21:00,1,
f_f001440,2305260001,,2305260001,,2023-05-26 14:30,1,
f_f001440,2305260002,,2305260002,,2023-05-26 09:30,1,
f_f001440,2305260003,,2305260003,,2023-05-26 10:30,1,
f_f001440,2305260004,,2305260004,,2023-05-26 11:30,15,
f_f001440,2305260005,,2305260005,,2023-05-26 12:00,15,
f_f001440,2305260006,,2305260006,,2023-05-26 12:30,1,
f_f001442,2305270001,2305270001,,2023-05-27 08:30,,,
f_f001442,2305270002,,2305270002,,2023-05-27 11:00,1,
f_f001442,2305270003,,2305270003,,2023-05-27 13:00,1,
f_f001442,2305270004,,2305270004,,2023-05-27 15:00,1,
f_f001442,2305270005,,2305270005,,2023-05-27 18:30,1,
f_f001446,2305260001,2305260001,,2023-05-26 12:30,,,
f_f001446,2305260002,,2305260002,,2023-05-26 17:00,8,5
f_f001446,2305260003,,2305260003,,2023-05-26 18:30,15,
f_f001446,2305260004,,2305260004,,2023-05-26 19:30,15,
f_f001446,2305260005,,2305260005,,2023-05-26 20:30,14,
f_f001446,2305260006,,2305260006,,2023-05-26 23:00,13,
f_f001446,2305270001,,2305270001,,2023-05-27 13:30,5,
f_f001446,2305270002,,2305270002,,2023-05-27 15:00,15,
f_f001446,2305270003,,2305270003,,2023-05-27 16:30,15,
f_f001446,2305270004,,2305270004,,2023-05-27 19:00,5,15
f_f001446,2305270005,,2305270005,,2023-05-27 20:00,15,
f_f001446,2305270006,,2305270006,,2023-05-27 22:30,7,
f_f001487,2306100001,2306100001,,2023-06-10 11:00,,,
f_f001487,2306100002,,2306100002,,2023-06-10 12:00,1,
f_f001487,2306100003,,2306100003,,2023-06-10 13:00,1,
f_f001487,2306110001,,2306110001,,2023-06-11 11:30,1,
f_f001487,2306110002,,2306110002,,2023-06-11 13:00,1,
f_f001487,2306110003,,2306110003,,2023-06-11 14:30,1,
f_f001487,2306110004,,2306110004,,2023-06-11 16:30,1,
f_f001514,2305260001,2305260001,,2023-05-26 11:30,,,
f_f001514,2305260002,,2305260002,,2023-05-26 12:30,1,
f_f001514,2305260003,,2305260003,,2023-05-26 20:00,15,
f_f001514,2305260004,,2305260004,,2023-05-26 21:30,15,
f_f001514,2305260005,,2305260005,,2023-05-26 22:30,15,
f_f001514,2305260006,,2305260006,,2023-05-26 23:30,15,
f_f001514,2305270001,,2305270001,,2023-05-27 12:00,15,
f_f001514,2305270002,,2305270002,,2023-05-27 13:30,1,
f_f001514,2305270003,,2305270003,,2023-05-27 20:00,15,
f_f001514,2305270004,,2305270004,,2023-05-27 15:30,1,
f_f001514,2305270005,,2305270005,,2023-05-27 16:00,1,
f_f001514,2305270006,,2305270006,,2023-05-27 21:00,15,
f_f001514,2305270007,,2305270007,,2023-05-27 23:00,15,
f_f001514,2305270008,,2305270008,,2023-05-27 22:30,15,
f_f001514,2305280001,,2305280001,,2023-05-28 12:00,15,
f_f001514,2305280002,,2305280002,,2023-05-28 15:00,1,
f_f001514,2305280003,,2305280003,,2023-05-28 17:00,1,
f_f001514,2305280004,,2305280004,,2023-05-28 21:00,1,
f_f001516,2306050001,2306050001,,2023-06-05 11:00,,,
f_f001516,2306050002,,2306050002,,2023-06-05 19:00,4,4
f_f001516,2306050003,,2306050003,,2023-06-05 13:00,4,6
f_f001544,2306040001,2306040001,,2023-06-04 17:30,,,
f_f001544,2306040002,,2306040002,,2023-06-04 18:00,5,15
f_f001544,2306040003,,2306040003,,2023-06-04 20:00,1,
f_f001544,2306040004,,2306040004,,2023-06-04 20:00,1,
f_f001544,2306050001,,2306050001,,2023-06-05 10:30,15,
f_f001544,2306050002,,2306050002,,2023-06-05 13:00,15,
f_f001544,2306050003,,2306050003,,2023-06-05 14:00,1,
f_f001544,2306050004,,2306050004,,2023-06-05 14:30,1,
f_f001544,2306050005,,2306050005,,2023-06-05 17:30,1,
f_f001544,2306050006,,2306050006,,2023-06-05 19:00,1,
f_f001544,2306050007,,2306050007,,2023-06-05 19:30,1,
f_f001544,2306050008,,2306050008,,2023-06-05 20:30,1,
f_f001544,2306060001,,2306060001,,2023-06-06 10:30,1,
f_f001544,2306060002,,2306060002,,2023-06-06 12:00,1,
f_f001544,2306060003,,2306060003,,2023-06-06 13:30,1,
f_f001544,2306060004,,2306060004,,2023-06-06 14:30,15,
f_f001544,2306060005,,2306060005,,2023-06-06 15:30,15,
f_f001544,2306060006,,2306060006,,2023-06-06 16:30,1,
f_f001550,2306040001,2306040001,,2023-06-04 11:00,,,
f_f001550,2306040002,,2306040002,,2023-06-04 18:30,1,
f_f001550,2306040003,,2306040003,,2023-06-04 14:30,1,
f_f001550,2306050001,,2306050001,,2023-06-05 10:30,1,
